clip_id,session_id,person_id,start_time,end_time,label,audio_file,split,hard_negative,sample_weight,source,source_domain,change_reason,hard_negative_source,negative_type,mining_role,row_origin,original_path,source_audio,canonical_audio_path,source_start_time,source_end_time,window_start_sec,window_end_sec,manual_decision,manual_subtype_raw,manual_subtype_norm,review_bucket,v3_cough_prob,yamnet_top1,yamnet_cough_score,yamnet_speech_score,yamnet_throat_like_score,candidate_id,clip_path,review_clip_is_training_source,canonical_training_window,notes,review_batch,review_id,review_file,derived_review_class,baseline_cough_prob,yamnet_top1_score
yamnet_review_0eb51bb9a653,session_yamnet_review_0eb51bb9a653,P_YAMNET_f56f0563ec,7.5,8.5,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\265181.wav,train,True,1.0,yamnet_review_gold,,model_false_alarm_hard_negative,model_false_alarm,,legacy_hard_negative,base_v3,,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\265181.wav,,7.5,8.5,,,,,,,,Music,,,,,,,,鼓点,第二次人工重听,review_00863,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\baseline_suspicious_review\00863_baseline_suspicious_review_b0p999_Music_7p50_8p50.wav,model_false_alarm_hard_negative,0.999377,0.484587
yamnet_review_2fc6613ef6cf,session_yamnet_review_2fc6613ef6cf,P_YAMNET_0bb25105b7,7.5,8.5,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_019870\data.wav,train,True,1.0,yamnet_review_gold,,model_false_alarm_hard_negative,model_false_alarm,,legacy_hard_negative,base_v3,,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_019870\data.wav,,7.5,8.5,,,,,,,,Music,,,,,,,,鼓点,第二次人工重听,review_00864,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\baseline_suspicious_review\00864_baseline_suspicious_review_b0p999_Music_7p50_8p50.wav,model_false_alarm_hard_negative,0.999377,0.484587
yamnet_review_e6a6fdfc19a6,session_yamnet_review_e6a6fdfc19a6,P_YAMNET_3d13ee2261,1.5,2.5,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\399666.wav,train,True,1.0,yamnet_review_gold,,model_false_alarm_hard_negative,model_false_alarm,,legacy_hard_negative,base_v3,,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\399666.wav,,1.5,2.5,,,,,,,,Hands,,,,,,,,拍肚子,第二次人工重听,review_00865,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\baseline_suspicious_review\00865_baseline_suspicious_review_b0p999_Hands_1p50_2p50.wav,model_false_alarm_hard_negative,0.99937,0.367776
yamnet_review_7343c49f931a,session_yamnet_review_7343c49f931a,P_YAMNET_968daf33a5,1.5,2.5,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_034614\data.wav,train,True,1.0,yamnet_review_gold,,model_false_alarm_hard_negative,model_false_alarm,,legacy_hard_negative,base_v3,,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_034614\data.wav,,1.5,2.5,,,,,,,,Hands,,,,,,,,拍肚子,第二次人工重听,review_00866,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\baseline_suspicious_review\00866_baseline_suspicious_review_b0p999_Hands_1p50_2p50.wav,model_false_alarm_hard_negative,0.99937,0.367776
yamnet_review_6c384c7d6065,session_yamnet_review_6c384c7d6065,P_YAMNET_2c54223e57,4.5,5.5,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\377496.wav,train,True,1.0,yamnet_review_gold,,model_false_alarm_hard_negative,model_false_alarm,,legacy_hard_negative,base_v3,,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\377496.wav,,4.5,5.5,,,,,,,,"Vehicle horn, car horn, honking",,,,,,,,唐哭,第二次人工重听,review_00867,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\baseline_suspicious_review\00867_baseline_suspicious_review_b0p999_Vehicle_horn_car_horn_honking_4p50_5p50.wav,model_false_alarm_hard_negative,0.99936,0.275991
yamnet_review_f6c02468b4c8,session_yamnet_review_f6c02468b4c8,P_YAMNET_21c513098a,4.5,5.5,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_031733\data.wav,train,True,1.0,yamnet_review_gold,,model_false_alarm_hard_negative,model_false_alarm,,legacy_hard_negative,base_v3,,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_031733\data.wav,,4.5,5.5,,,,,,,,"Vehicle horn, car horn, honking",,,,,,,,唐哭,第二次人工重听,review_00868,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\baseline_suspicious_review\00868_baseline_suspicious_review_b0p999_Vehicle_horn_car_horn_honking_4p50_5p50.wav,model_false_alarm_hard_negative,0.99936,0.275991
yamnet_review_577dc8ea2d55,session_yamnet_review_577dc8ea2d55,P_YAMNET_f51676ef70,1.5,2.5,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\221522.wav,train,True,1.0,yamnet_review_gold,,model_false_alarm_hard_negative,model_false_alarm,,legacy_hard_negative,base_v3,,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\221522.wav,,1.5,2.5,,,,,,,,Music,,,,,,,,电流,第二次人工重听,review_00869,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\baseline_suspicious_review\00869_baseline_suspicious_review_b0p999_Music_1p50_2p50.wav,model_false_alarm_hard_negative,0.999353,0.289785
yamnet_review_82c9fd05b8be,session_yamnet_review_82c9fd05b8be,P_YAMNET_a93debf8ef,1.5,2.5,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_014350\data.wav,train,True,1.0,yamnet_review_gold,,model_false_alarm_hard_negative,model_false_alarm,,legacy_hard_negative,base_v3,,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_014350\data.wav,,1.5,2.5,,,,,,,,Music,,,,,,,,电流,第二次人工重听,review_00870,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\baseline_suspicious_review\00870_baseline_suspicious_review_b0p999_Music_1p50_2p50.wav,model_false_alarm_hard_negative,0.999353,0.289785
yamnet_review_6ea58663f590,session_yamnet_review_6ea58663f590,P_YAMNET_4dd5bad617,0.5,1.5,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\381460.wav,train,True,1.0,yamnet_review_gold,,model_false_alarm_hard_negative,model_false_alarm,,legacy_hard_negative,base_v3,,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\381460.wav,,0.5,1.5,,,,,,,,Music,,,,,,,,突然响的一声钢琴ag,第二次人工重听,review_00871,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\baseline_suspicious_review\00871_baseline_suspicious_review_b0p999_Music_0p50_1p50.wav,model_false_alarm_hard_negative,0.999348,0.538358
yamnet_review_d990f40be5e9,session_yamnet_review_d990f40be5e9,P_YAMNET_469b8c1948,0.5,1.5,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_032270\data.wav,train,True,1.0,yamnet_review_gold,,model_false_alarm_hard_negative,model_false_alarm,,legacy_hard_negative,base_v3,,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_032270\data.wav,,0.5,1.5,,,,,,,,Music,,,,,,,,突然响的一声钢琴ag,第二次人工重听,review_00872,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\baseline_suspicious_review\00872_baseline_suspicious_review_b0p999_Music_0p50_1p50.wav,model_false_alarm_hard_negative,0.999348,0.538358
yamnet_review_a9b4429b1d59,session_yamnet_review_a9b4429b1d59,P_YAMNET_2461e4ba94,6.0,7.0,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\373687.wav,train,True,1.0,yamnet_review_gold,,model_false_alarm_hard_negative,model_false_alarm,,legacy_hard_negative,base_v3,,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\373687.wav,,6.0,7.0,,,,,,,,Music,,,,,,,,突然响的一声钢琴ag,第二次人工重听,review_00873,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\baseline_suspicious_review\00873_baseline_suspicious_review_b0p999_Music_6p00_7p00.wav,model_false_alarm_hard_negative,0.999334,0.729403
yamnet_review_a7c9f4636c4c,session_yamnet_review_a7c9f4636c4c,P_YAMNET_aed3454a2b,6.0,7.0,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_030904\data.wav,train,True,1.0,yamnet_review_gold,,model_false_alarm_hard_negative,model_false_alarm,,legacy_hard_negative,base_v3,,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_030904\data.wav,,6.0,7.0,,,,,,,,Music,,,,,,,,突然响的一声钢琴,第二次人工重听,review_00874,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\baseline_suspicious_review\00874_baseline_suspicious_review_b0p999_Music_6p00_7p00.wav,model_false_alarm_hard_negative,0.999334,0.729403
yamnet_review_c946c3c85b80,session_yamnet_review_c946c3c85b80,P_YAMNET_f4524e6daf,8.0,9.0,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\223321.wav,train,True,1.0,yamnet_review_gold,,model_false_alarm_hard_negative,model_false_alarm,,legacy_hard_negative,base_v3,,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\223321.wav,,8.0,9.0,,,,,,,,Gush,,,,,,,,沙沙噪音,第二次人工重听,review_00875,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\baseline_suspicious_review\00875_baseline_suspicious_review_b0p999_Gush_8p00_9p00.wav,model_false_alarm_hard_negative,0.999299,0.241015
yamnet_review_65cfb7db8b19,session_yamnet_review_65cfb7db8b19,P_YAMNET_75e18189a6,8.0,9.0,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_014598\data.wav,train,True,1.0,yamnet_review_gold,,model_false_alarm_hard_negative,model_false_alarm,,legacy_hard_negative,base_v3,,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_014598\data.wav,,8.0,9.0,,,,,,,,Gush,,,,,,,,沙沙噪音,第二次人工重听,review_00876,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\baseline_suspicious_review\00876_baseline_suspicious_review_b0p999_Gush_8p00_9p00.wav,model_false_alarm_hard_negative,0.999299,0.241015
yamnet_review_818af8775e77,session_yamnet_review_818af8775e77,P_YAMNET_1372467d9e,1.0,2.0,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\69511.wav,train,True,1.0,yamnet_review_gold,,model_false_alarm_hard_negative,model_false_alarm,,legacy_hard_negative,base_v3,,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\69511.wav,,1.0,2.0,,,,,,,,Music,,,,,,,,,第二次人工重听,review_00877,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\baseline_suspicious_review\00877_baseline_suspicious_review_b0p999_Music_1p00_2p00.wav,model_false_alarm_hard_negative,0.999293,0.554829
yamnet_review_1b9dd9deca94,session_yamnet_review_1b9dd9deca94,P_YAMNET_27bce74b14,1.0,2.0,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_041786\data.wav,train,True,1.0,yamnet_review_gold,,model_false_alarm_hard_negative,model_false_alarm,,legacy_hard_negative,base_v3,,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_041786\data.wav,,1.0,2.0,,,,,,,,Music,,,,,,,,,第二次人工重听,review_00878,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\baseline_suspicious_review\00878_baseline_suspicious_review_b0p999_Music_1p00_2p00.wav,model_false_alarm_hard_negative,0.999293,0.554829
yamnet_review_ed5338387e75,session_yamnet_review_ed5338387e75,P_YAMNET_2d770a56e4,3.0,4.0,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\85747.wav,train,True,1.0,yamnet_review_gold,,model_false_alarm_hard_negative,model_false_alarm,,legacy_hard_negative,base_v3,,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\85747.wav,,3.0,4.0,,,,,,,,Music,,,,,,,,节奏沙锤,第二次人工重听,review_00879,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\baseline_suspicious_review\00879_baseline_suspicious_review_b0p999_Music_3p00_4p00.wav,model_false_alarm_hard_negative,0.999224,0.379722
yamnet_review_c9a29f1c8fc2,session_yamnet_review_c9a29f1c8fc2,P_YAMNET_33801cb9fe,3.0,4.0,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_043829\data.wav,train,True,1.0,yamnet_review_gold,,model_false_alarm_hard_negative,model_false_alarm,,legacy_hard_negative,base_v3,,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_043829\data.wav,,3.0,4.0,,,,,,,,Music,,,,,,,,节奏沙锤,第二次人工重听,review_00880,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\baseline_suspicious_review\00880_baseline_suspicious_review_b0p999_Music_3p00_4p00.wav,model_false_alarm_hard_negative,0.999224,0.379722
yamnet_review_2001b989cabc,session_yamnet_review_2001b989cabc,P_YAMNET_a39a9eb528,7.0,8.0,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\67828.wav,train,True,1.0,yamnet_review_gold,,model_false_alarm_hard_negative,model_false_alarm,,legacy_hard_negative,base_v3,,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\67828.wav,,7.0,8.0,,,,,,,,Rain,,,,,,,,炒菜,第二次人工重听,review_00881,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\baseline_suspicious_review\00881_baseline_suspicious_review_b0p999_Rain_7p00_8p00.wav,model_false_alarm_hard_negative,0.999222,0.807392
yamnet_review_88af90a6cafb,session_yamnet_review_88af90a6cafb,P_YAMNET_a1e9849f8a,7.0,8.0,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_041587\data.wav,train,True,1.0,yamnet_review_gold,,model_false_alarm_hard_negative,model_false_alarm,,legacy_hard_negative,base_v3,,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_041587\data.wav,,7.0,8.0,,,,,,,,Rain,,,,,,,,炒菜,第二次人工重听,review_00882,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\baseline_suspicious_review\00882_baseline_suspicious_review_b0p999_Rain_7p00_8p00.wav,model_false_alarm_hard_negative,0.999222,0.807392
yamnet_review_7e2fc38c1d52,session_yamnet_review_7e2fc38c1d52,P_YAMNET_7773e41cd7,0.5,1.5,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\338950.wav,train,True,1.0,yamnet_review_gold,,model_false_alarm_hard_negative,model_false_alarm,,legacy_hard_negative,base_v3,,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\338950.wav,,0.5,1.5,,,,,,,,Rattle (instrument),,,,,,,,节奏沙锤,第二次人工重听,review_00885,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\baseline_suspicious_review\00885_baseline_suspicious_review_b0p999_Rattle_instrument_0p50_1p50.wav,model_false_alarm_hard_negative,0.99919,0.332841
yamnet_review_1e4dbc6b0492,session_yamnet_review_1e4dbc6b0492,P_YAMNET_a2a1ca9eed,0.5,1.5,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_024661\data.wav,train,True,1.0,yamnet_review_gold,,model_false_alarm_hard_negative,model_false_alarm,,legacy_hard_negative,base_v3,,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_024661\data.wav,,0.5,1.5,,,,,,,,Rattle (instrument),,,,,,,,节奏沙锤,第二次人工重听,review_00886,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\baseline_suspicious_review\00886_baseline_suspicious_review_b0p999_Rattle_instrument_0p50_1p50.wav,model_false_alarm_hard_negative,0.99919,0.332841
yamnet_review_b3beca27752d,session_yamnet_review_b3beca27752d,P_YAMNET_935dbcd506,16.5,17.5,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\111615.wav,train,True,1.0,yamnet_review_gold,,model_false_alarm_hard_negative,model_false_alarm,,legacy_hard_negative,base_v3,,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\111615.wav,,16.5,17.5,,,,,,,,"Inside, small room",,,,,,,,晃动装了小球的罐子,第二次人工重听,review_00887,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\baseline_suspicious_review\00887_baseline_suspicious_review_b0p999_Inside_small_room_16p50_17p50.wav,model_false_alarm_hard_negative,0.999175,0.114381
yamnet_review_4a26746a1998,session_yamnet_review_4a26746a1998,P_YAMNET_7cb3977edb,16.5,17.5,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_1.0_4305\non_cough_001258\data.wav,train,True,1.0,yamnet_review_gold,,model_false_alarm_hard_negative,model_false_alarm,,legacy_hard_negative,base_v3,,D:\cough_model_train\DATA\non_cough\non_cough_1.0_4305\non_cough_001258\data.wav,,16.5,17.5,,,,,,,,"Inside, small room",,,,,,,,晃动装了小球的罐子,第二次人工重听,review_00888,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\baseline_suspicious_review\00888_baseline_suspicious_review_b0p999_Inside_small_room_16p50_17p50.wav,model_false_alarm_hard_negative,0.999175,0.114381
yamnet_review_14a0e9c90249,session_yamnet_review_14a0e9c90249,P_YAMNET_8d8557382f,1.5,2.5,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\246900.wav,train,True,1.0,yamnet_review_gold,,model_false_alarm_hard_negative,model_false_alarm,,legacy_hard_negative,base_v3,,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\246900.wav,,1.5,2.5,,,,,,,,Music,,,,,,,,突然都一声,第二次人工重听,review_00889,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\baseline_suspicious_review\00889_baseline_suspicious_review_b0p999_Music_1p50_2p50.wav,model_false_alarm_hard_negative,0.99916,0.468338
yamnet_review_6c6e9ccfcc3a,session_yamnet_review_6c6e9ccfcc3a,P_YAMNET_2f5eeea270,1.5,2.5,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_017231\data.wav,train,True,1.0,yamnet_review_gold,,model_false_alarm_hard_negative,model_false_alarm,,legacy_hard_negative,base_v3,,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_017231\data.wav,,1.5,2.5,,,,,,,,Music,,,,,,,,突然都一声,第二次人工重听,review_00890,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\baseline_suspicious_review\00890_baseline_suspicious_review_b0p999_Music_1p50_2p50.wav,model_false_alarm_hard_negative,0.99916,0.468338
yamnet_review_1a57c3743d2b,session_yamnet_review_1a57c3743d2b,P_YAMNET_a79620bb82,4.5,5.5,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\141530.wav,train,True,1.0,yamnet_review_gold,,model_false_alarm_hard_negative,model_false_alarm,,legacy_hard_negative,base_v3,,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\141530.wav,,4.5,5.5,,,,,,,,Engine,,,,,,,,锯木头，连续,第二次人工重听,review_00891,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\baseline_suspicious_review\00891_baseline_suspicious_review_b0p999_Engine_4p50_5p50.wav,model_false_alarm_hard_negative,0.999117,0.260149
yamnet_review_4195f86aa4d9,session_yamnet_review_4195f86aa4d9,P_YAMNET_18635ec937,4.5,5.5,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_004796\data.wav,train,True,1.0,yamnet_review_gold,,model_false_alarm_hard_negative,model_false_alarm,,legacy_hard_negative,base_v3,,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_004796\data.wav,,4.5,5.5,,,,,,,,Engine,,,,,,,,锯木头，连续,第二次人工重听,review_00892,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\baseline_suspicious_review\00892_baseline_suspicious_review_b0p999_Engine_4p50_5p50.wav,model_false_alarm_hard_negative,0.999117,0.260149
yamnet_review_78c0f12318ad,session_yamnet_review_78c0f12318ad,P_YAMNET_bc93babed1,1.0,2.0,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\52231.wav,train,True,1.0,yamnet_review_gold,,model_false_alarm_hard_negative,model_false_alarm,,legacy_hard_negative,base_v3,,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\52231.wav,,1.0,2.0,,,,,,,,Camera,,,,,,,,锯木头，连续,第二次人工重听,review_00893,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\baseline_suspicious_review\00893_baseline_suspicious_review_b0p999_Camera_1p00_2p00.wav,model_false_alarm_hard_negative,0.999102,0.459627
yamnet_review_5a5f90eb28d9,session_yamnet_review_5a5f90eb28d9,P_YAMNET_0b44a07079,1.0,2.0,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_039258\data.wav,train,True,1.0,yamnet_review_gold,,model_false_alarm_hard_negative,model_false_alarm,,legacy_hard_negative,base_v3,,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_039258\data.wav,,1.0,2.0,,,,,,,,Camera,,,,,,,,锯木头，连续,第二次人工重听,review_00894,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\baseline_suspicious_review\00894_baseline_suspicious_review_b0p999_Camera_1p00_2p00.wav,model_false_alarm_hard_negative,0.999102,0.459627
yamnet_review_cf4de0c85630,session_yamnet_review_cf4de0c85630,P_YAMNET_a8aa46e677,1.5,2.5,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\324351.wav,train,True,1.0,yamnet_review_gold,,model_false_alarm_hard_negative,model_false_alarm,,legacy_hard_negative,base_v3,,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\324351.wav,,1.5,2.5,,,,,,,,Music,,,,,,,,节奏沙锤,第二次人工重听,review_00895,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\baseline_suspicious_review\00895_baseline_suspicious_review_b0p999_Music_1p50_2p50.wav,model_false_alarm_hard_negative,0.999073,0.378815
yamnet_review_1328b7ebd8a5,session_yamnet_review_1328b7ebd8a5,P_YAMNET_b092e1e6a1,1.5,2.5,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_022656\data.wav,train,True,1.0,yamnet_review_gold,,model_false_alarm_hard_negative,model_false_alarm,,legacy_hard_negative,base_v3,,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_022656\data.wav,,1.5,2.5,,,,,,,,Music,,,,,,,,节奏沙锤,第二次人工重听,review_00896,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\baseline_suspicious_review\00896_baseline_suspicious_review_b0p999_Music_1p50_2p50.wav,model_false_alarm_hard_negative,0.999073,0.378815
yamnet_review_f0a436dc2c29,session_yamnet_review_f0a436dc2c29,P_YAMNET_f187755d7f,2.5,3.5,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\119344.wav,train,True,1.0,yamnet_review_gold,,model_false_alarm_hard_negative,model_false_alarm,,legacy_hard_negative,base_v3,,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\119344.wav,,2.5,3.5,,,,,,,,Music,,,,,,,,突然都一声,第二次人工重听,review_00897,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\baseline_suspicious_review\00897_baseline_suspicious_review_b0p999_Music_2p50_3p50.wav,model_false_alarm_hard_negative,0.99905,0.394815
yamnet_review_7bd830f9ac33,session_yamnet_review_7bd830f9ac33,P_YAMNET_362972aae3,2.5,3.5,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_1.0_4305\non_cough_002284\data.wav,train,True,1.0,yamnet_review_gold,,model_false_alarm_hard_negative,model_false_alarm,,legacy_hard_negative,base_v3,,D:\cough_model_train\DATA\non_cough\non_cough_1.0_4305\non_cough_002284\data.wav,,2.5,3.5,,,,,,,,Music,,,,,,,,突然都一声,第二次人工重听,review_00898,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\baseline_suspicious_review\00898_baseline_suspicious_review_b0p999_Music_2p50_3p50.wav,model_false_alarm_hard_negative,0.99905,0.394815
yamnet_review_ecd2f764e486,session_yamnet_review_ecd2f764e486,P_YAMNET_f40f7e6d13,20.0,21.0,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\348820.wav,train,True,1.0,yamnet_review_gold,,model_false_alarm_hard_negative,model_false_alarm,,legacy_hard_negative,base_v3,,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\348820.wav,,20.0,21.0,,,,,,,,Waterfall,,,,,,,,沙沙噪音,第二次人工重听,review_00899,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\baseline_suspicious_review\00899_baseline_suspicious_review_b0p999_Waterfall_20p00_21p00.wav,model_false_alarm_hard_negative,0.999038,0.607119
yamnet_review_5cec9fbd40e6,session_yamnet_review_5cec9fbd40e6,P_YAMNET_bc3df1201d,20.0,21.0,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_025909\data.wav,train,True,1.0,yamnet_review_gold,,model_false_alarm_hard_negative,model_false_alarm,,legacy_hard_negative,base_v3,,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_025909\data.wav,,20.0,21.0,,,,,,,,Waterfall,,,,,,,,沙沙噪音,第二次人工重听,review_00900,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\baseline_suspicious_review\00900_baseline_suspicious_review_b0p999_Waterfall_20p00_21p00.wav,model_false_alarm_hard_negative,0.999038,0.607119
yamnet_review_0b83f235921e,session_yamnet_review_0b83f235921e,P_YAMNET_51a119d625,8.0,9.0,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\319964.wav,train,True,1.0,yamnet_review_gold,,model_false_alarm_hard_negative,model_false_alarm,,legacy_hard_negative,base_v3,,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\319964.wav,,8.0,9.0,,,,,,,,Waterfall,,,,,,,,noise,第二次人工重听,review_00901,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\baseline_suspicious_review\00901_baseline_suspicious_review_b0p999_Waterfall_8p00_9p00.wav,model_false_alarm_hard_negative,0.999026,0.821574
yamnet_review_c556f66f1d95,session_yamnet_review_c556f66f1d95,P_YAMNET_0e14290eff,8.0,9.0,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_022073\data.wav,train,True,1.0,yamnet_review_gold,,model_false_alarm_hard_negative,model_false_alarm,,legacy_hard_negative,base_v3,,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_022073\data.wav,,8.0,9.0,,,,,,,,Waterfall,,,,,,,,noise,第二次人工重听,review_00902,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\baseline_suspicious_review\00902_baseline_suspicious_review_b0p999_Waterfall_8p00_9p00.wav,model_false_alarm_hard_negative,0.999026,0.821574
