clip_id,session_id,person_id,start_time,end_time,label,audio_file,split,hard_negative,change_reason,sample_weight,source,hard_negative_source,review_batch,review_id,review_file,source_audio,source_start_time,source_end_time,derived_review_class,baseline_cough_prob,yamnet_top1,yamnet_top1_score,notes
yamnet_review_6bd538341b8b,session_yamnet_review_6bd538341b8b,P_YAMNET_1d6ba36fba,11.0,12.0,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_1.0_4305\non_cough_001190\data.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第二次人工重听,review_00340,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\hard_negative_review\00340_hard_negative_review_b0p962_Speech_11p00_12p00.wav,D:\cough_model_train\DATA\non_cough\non_cough_1.0_4305\non_cough_001190\data.wav,11.0,12.0,model_false_alarm_hard_negative,0.961782,Speech,0.981157,
yamnet_review_5f799ea9f65f,session_yamnet_review_5f799ea9f65f,P_YAMNET_3c921bfaaa,0.0,1.0,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\106982.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第二次人工重听,review_00341,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\hard_negative_review\00341_hard_negative_review_b0p962_Fart_0p00_1p00.wav,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\106982.wav,0.0,1.0,model_false_alarm_hard_negative,0.961689,Fart,0.433743,拉链声
yamnet_review_0b2f87150c00,session_yamnet_review_0b2f87150c00,P_YAMNET_81f131b1d5,0.0,1.0,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_1.0_4305\non_cough_000761\data.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第二次人工重听,review_00342,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\hard_negative_review\00342_hard_negative_review_b0p962_Fart_0p00_1p00.wav,D:\cough_model_train\DATA\non_cough\non_cough_1.0_4305\non_cough_000761\data.wav,0.0,1.0,model_false_alarm_hard_negative,0.961689,Fart,0.433743,拉链声
yamnet_review_c1a113391090,session_yamnet_review_c1a113391090,P_YAMNET_57de4e974a,0.5,1.5,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\74222.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第二次人工重听,review_00343,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\hard_negative_review\00343_hard_negative_review_b0p962_Child_speech_kid_speaking_0p50_1p50.wav,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\74222.wav,0.5,1.5,model_false_alarm_hard_negative,0.961655,"Child speech, kid speaking",0.472768,
yamnet_review_21e5579e112e,session_yamnet_review_21e5579e112e,P_YAMNET_ef0cad71f6,0.5,1.5,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_042335\data.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第二次人工重听,review_00344,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\hard_negative_review\00344_hard_negative_review_b0p962_Child_speech_kid_speaking_0p50_1p50.wav,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_042335\data.wav,0.5,1.5,model_false_alarm_hard_negative,0.961655,"Child speech, kid speaking",0.472768,
yamnet_review_f81c39b2baa2,session_yamnet_review_f81c39b2baa2,P_YAMNET_8aa30d58e1,0.5,1.5,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\270474.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第二次人工重听,review_00345,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\hard_negative_review\00345_hard_negative_review_b0p962_Speech_0p50_1p50.wav,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\270474.wav,0.5,1.5,model_false_alarm_hard_negative,0.961552,Speech,0.276764,大叫
yamnet_review_521feaffdf2b,session_yamnet_review_521feaffdf2b,P_YAMNET_a11d666de1,0.5,1.5,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_020428\data.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第二次人工重听,review_00346,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\hard_negative_review\00346_hard_negative_review_b0p962_Speech_0p50_1p50.wav,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_020428\data.wav,0.5,1.5,model_false_alarm_hard_negative,0.961552,Speech,0.276764,大叫
yamnet_review_0944bc513693,session_yamnet_review_0944bc513693,P_YAMNET_ea72b8fdd3,10.0,11.0,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\399132.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第二次人工重听,review_00347,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\hard_negative_review\00347_hard_negative_review_b0p962_Speech_10p00_11p00.wav,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\399132.wav,10.0,11.0,model_false_alarm_hard_negative,0.961534,Speech,0.663099,
yamnet_review_0d3248aa185a,session_yamnet_review_0d3248aa185a,P_YAMNET_691dc45958,10.0,11.0,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_034543\data.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第二次人工重听,review_00348,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\hard_negative_review\00348_hard_negative_review_b0p962_Speech_10p00_11p00.wav,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_034543\data.wav,10.0,11.0,model_false_alarm_hard_negative,0.961534,Speech,0.663099,
yamnet_review_545f4b2f52a1,session_yamnet_review_545f4b2f52a1,P_YAMNET_0ec38dc1d2,16.0,17.0,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\410145.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第二次人工重听,review_00349,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\hard_negative_review\00349_hard_negative_review_b0p961_Speech_16p00_17p00.wav,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\410145.wav,16.0,17.0,model_false_alarm_hard_negative,0.961409,Speech,0.255614,
yamnet_review_10d7933a8215,session_yamnet_review_10d7933a8215,P_YAMNET_1cf37179fb,16.0,17.0,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_035804\data.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第二次人工重听,review_00350,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\hard_negative_review\00350_hard_negative_review_b0p961_Speech_16p00_17p00.wav,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_035804\data.wav,16.0,17.0,model_false_alarm_hard_negative,0.961409,Speech,0.255614,
yamnet_review_99bfa405e5ef,session_yamnet_review_99bfa405e5ef,P_YAMNET_9f63b35d2c,6.5,7.5,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\388407.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第二次人工重听,review_00351,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\hard_negative_review\00351_hard_negative_review_b0p961_Goose_6p50_7p50.wav,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\388407.wav,6.5,7.5,model_false_alarm_hard_negative,0.96139,Goose,0.353704,笑声
yamnet_review_d58f511c792d,session_yamnet_review_d58f511c792d,P_YAMNET_cc10a45351,6.5,7.5,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_033362\data.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第二次人工重听,review_00352,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\hard_negative_review\00352_hard_negative_review_b0p961_Goose_6p50_7p50.wav,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_033362\data.wav,6.5,7.5,model_false_alarm_hard_negative,0.96139,Goose,0.353704,笑声
yamnet_review_26ce28fbb52f,session_yamnet_review_26ce28fbb52f,P_YAMNET_bb5934f432,2.0,3.0,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\382016.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第二次人工重听,review_00353,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\hard_negative_review\00353_hard_negative_review_b0p961_Silence_2p00_3p00.wav,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\382016.wav,2.0,3.0,model_false_alarm_hard_negative,0.961243,Silence,0.500032,大声讲话
yamnet_review_71d56f70288c,session_yamnet_review_71d56f70288c,P_YAMNET_20c755b8de,2.0,3.0,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_032373\data.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第二次人工重听,review_00354,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\hard_negative_review\00354_hard_negative_review_b0p961_Silence_2p00_3p00.wav,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_032373\data.wav,2.0,3.0,model_false_alarm_hard_negative,0.961243,Silence,0.500032,大声讲话
yamnet_review_6b1781be8a53,session_yamnet_review_6b1781be8a53,P_YAMNET_352837258c,1.5,2.5,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\219666.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第二次人工重听,review_00355,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\hard_negative_review\00355_hard_negative_review_b0p961_Silence_1p50_2p50.wav,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\219666.wav,1.5,2.5,model_false_alarm_hard_negative,0.961216,Silence,0.415057,大叫
yamnet_review_1b55a7969362,session_yamnet_review_1b55a7969362,P_YAMNET_ce6bf4497a,1.5,2.5,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_014208\data.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第二次人工重听,review_00356,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\hard_negative_review\00356_hard_negative_review_b0p961_Silence_1p50_2p50.wav,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_014208\data.wav,1.5,2.5,model_false_alarm_hard_negative,0.961216,Silence,0.415057,大叫
yamnet_review_49c9c0ce0b5f,session_yamnet_review_49c9c0ce0b5f,P_YAMNET_fcb943f433,0.5,1.5,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\67336.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第二次人工重听,review_00357,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\hard_negative_review\00357_hard_negative_review_b0p961_Speech_0p50_1p50.wav,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\67336.wav,0.5,1.5,model_false_alarm_hard_negative,0.961203,Speech,0.992843,大声讲话
yamnet_review_71168a32c138,session_yamnet_review_71168a32c138,P_YAMNET_e960321872,0.5,1.5,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_041499\data.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第二次人工重听,review_00358,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\hard_negative_review\00358_hard_negative_review_b0p961_Speech_0p50_1p50.wav,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_041499\data.wav,0.5,1.5,model_false_alarm_hard_negative,0.961203,Speech,0.992843,大声讲话
yamnet_review_bdb0b016baea,session_yamnet_review_bdb0b016baea,P_YAMNET_58ba2a20f2,0.5,1.5,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\333776.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第二次人工重听,review_00359,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\hard_negative_review\00359_hard_negative_review_b0p961_Speech_0p50_1p50.wav,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\333776.wav,0.5,1.5,model_false_alarm_hard_negative,0.961101,Speech,0.228941,拉链声
yamnet_review_8287b78b2050,session_yamnet_review_8287b78b2050,P_YAMNET_64361ceda6,0.5,1.5,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_023934\data.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第二次人工重听,review_00360,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\hard_negative_review\00360_hard_negative_review_b0p961_Speech_0p50_1p50.wav,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_023934\data.wav,0.5,1.5,model_false_alarm_hard_negative,0.961101,Speech,0.228941,拉链声
yamnet_review_e20b41a25823,session_yamnet_review_e20b41a25823,P_YAMNET_d928354743,0.0,1.0,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\410758.wav,train,True,human_cough_like_hard_negative,1.0,yamnet_review_gold,human_cough_like,第二次人工重听,review_00361,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\hard_negative_review\00361_hard_negative_review_b0p961_Speech_0p00_1p00.wav,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\410758.wav,0.0,1.0,human_cough_like_hard_negative,0.961034,Speech,0.809665,嘈杂环境笑声
yamnet_review_1bc6eb7df8f3,session_yamnet_review_1bc6eb7df8f3,P_YAMNET_7ab9ebf89d,0.0,1.0,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_035881\data.wav,train,True,human_cough_like_hard_negative,1.0,yamnet_review_gold,human_cough_like,第二次人工重听,review_00362,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\hard_negative_review\00362_hard_negative_review_b0p961_Speech_0p00_1p00.wav,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_035881\data.wav,0.0,1.0,human_cough_like_hard_negative,0.961034,Speech,0.809665,嘈杂环境笑声
yamnet_review_d5494622de61,session_yamnet_review_d5494622de61,P_YAMNET_586be58b46,0.0,1.0,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\39538.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第二次人工重听,review_00363,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\hard_negative_review\00363_hard_negative_review_b0p961_Wood_0p00_1p00.wav,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\39538.wav,0.0,1.0,model_false_alarm_hard_negative,0.960615,Wood,0.219909,
yamnet_review_9c2fa5eb2761,session_yamnet_review_9c2fa5eb2761,P_YAMNET_454a8634c8,0.0,1.0,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_034190\data.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第二次人工重听,review_00364,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\hard_negative_review\00364_hard_negative_review_b0p961_Wood_0p00_1p00.wav,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_034190\data.wav,0.0,1.0,model_false_alarm_hard_negative,0.960615,Wood,0.219909,
yamnet_review_d6ac3903d10f,session_yamnet_review_d6ac3903d10f,P_YAMNET_ee93b8f8cd,23.5,24.5,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\407764.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第二次人工重听,review_00365,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\hard_negative_review\00365_hard_negative_review_b0p961_Filing_rasp_23p50_24p50.wav,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\407764.wav,23.5,24.5,model_false_alarm_hard_negative,0.960614,Filing (rasp),0.418447,铲子刮地板
yamnet_review_fa9a7cdd83d3,session_yamnet_review_fa9a7cdd83d3,P_YAMNET_a6b5fb15a7,23.5,24.5,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_035610\data.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第二次人工重听,review_00366,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\hard_negative_review\00366_hard_negative_review_b0p961_Filing_rasp_23p50_24p50.wav,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_035610\data.wav,23.5,24.5,model_false_alarm_hard_negative,0.960614,Filing (rasp),0.418447,铲子刮地板
yamnet_review_62f832775293,session_yamnet_review_62f832775293,P_YAMNET_34226c6ed8,1.5,2.5,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\323130.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第二次人工重听,review_00369,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\hard_negative_review\00369_hard_negative_review_b0p960_Silence_1p50_2p50.wav,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\323130.wav,1.5,2.5,model_false_alarm_hard_negative,0.960344,Silence,0.501613,
yamnet_review_f3c4d4c2d757,session_yamnet_review_f3c4d4c2d757,P_YAMNET_a439416b47,1.5,2.5,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_022478\data.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第二次人工重听,review_00370,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\hard_negative_review\00370_hard_negative_review_b0p960_Silence_1p50_2p50.wav,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_022478\data.wav,1.5,2.5,model_false_alarm_hard_negative,0.960344,Silence,0.501613,
yamnet_review_c4d3efb6d6d6,session_yamnet_review_c4d3efb6d6d6,P_YAMNET_199a2f47ec,15.5,16.5,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\171101.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第二次人工重听,review_00371,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\hard_negative_review\00371_hard_negative_review_b0p960_Silence_15p50_16p50.wav,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\171101.wav,15.5,16.5,model_false_alarm_hard_negative,0.96034,Silence,0.436787,
yamnet_review_2b6f8b5341de,session_yamnet_review_2b6f8b5341de,P_YAMNET_909e295978,15.5,16.5,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_008517\data.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第二次人工重听,review_00372,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\hard_negative_review\00372_hard_negative_review_b0p960_Silence_15p50_16p50.wav,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_008517\data.wav,15.5,16.5,model_false_alarm_hard_negative,0.96034,Silence,0.436787,
yamnet_review_acd00c3bde1e,session_yamnet_review_acd00c3bde1e,P_YAMNET_0a786de86c,4.5,5.5,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\270457.wav,train,True,human_cough_like_hard_negative,1.0,yamnet_review_gold,human_cough_like,第二次人工重听,review_00373,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\hard_negative_review\00373_hard_negative_review_b0p960_Crunch_4p50_5p50.wav,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\270457.wav,4.5,5.5,human_cough_like_hard_negative,0.960082,Crunch,0.472328,咀嚼脆东西声
yamnet_review_20fe74290e99,session_yamnet_review_20fe74290e99,P_YAMNET_c1143ad09b,4.5,5.5,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_020426\data.wav,train,True,human_cough_like_hard_negative,1.0,yamnet_review_gold,human_cough_like,第二次人工重听,review_00374,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\hard_negative_review\00374_hard_negative_review_b0p960_Crunch_4p50_5p50.wav,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_020426\data.wav,4.5,5.5,human_cough_like_hard_negative,0.960082,Crunch,0.472328,咀嚼脆东西声
yamnet_review_06379f68adc1,session_yamnet_review_06379f68adc1,P_YAMNET_28c5d13c3e,16.5,17.5,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\194774.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第二次人工重听,review_00375,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\hard_negative_review\00375_hard_negative_review_b0p960_Speech_16p50_17p50.wav,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\194774.wav,16.5,17.5,model_false_alarm_hard_negative,0.95988,Speech,0.386937,
yamnet_review_03e10b4c5862,session_yamnet_review_03e10b4c5862,P_YAMNET_dca946a677,16.5,17.5,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_011373\data.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第二次人工重听,review_00376,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\hard_negative_review\00376_hard_negative_review_b0p960_Speech_16p50_17p50.wav,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_011373\data.wav,16.5,17.5,model_false_alarm_hard_negative,0.95988,Speech,0.386937,
yamnet_review_6a4f351b1fae,session_yamnet_review_6a4f351b1fae,P_YAMNET_d475893188,2.5,3.5,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\216229.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第二次人工重听,review_00377,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\hard_negative_review\00377_hard_negative_review_b0p960_Silence_2p50_3p50.wav,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\216229.wav,2.5,3.5,model_false_alarm_hard_negative,0.959839,Silence,0.500094,打嗝
yamnet_review_145d493bb7e5,session_yamnet_review_145d493bb7e5,P_YAMNET_7c83fd334a,2.5,3.5,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_013734\data.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第二次人工重听,review_00378,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\hard_negative_review\00378_hard_negative_review_b0p960_Silence_2p50_3p50.wav,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_013734\data.wav,2.5,3.5,model_false_alarm_hard_negative,0.959839,Silence,0.500094,打嗝
yamnet_review_a18e13013836,session_yamnet_review_a18e13013836,P_YAMNET_f18ed888f4,0.0,1.0,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\175486.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第二次人工重听,review_00379,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\hard_negative_review\00379_hard_negative_review_b0p960_Speech_0p00_1p00.wav,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\175486.wav,0.0,1.0,model_false_alarm_hard_negative,0.959839,Speech,0.297728,
yamnet_review_adb6f47ae45b,session_yamnet_review_adb6f47ae45b,P_YAMNET_ac0b9ee0f7,0.0,1.0,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_009074\data.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第二次人工重听,review_00380,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\hard_negative_review\00380_hard_negative_review_b0p960_Speech_0p00_1p00.wav,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_009074\data.wav,0.0,1.0,model_false_alarm_hard_negative,0.959839,Speech,0.297728,
yamnet_review_9717c560b8d1,session_yamnet_review_9717c560b8d1,P_YAMNET_efedb63b46,3.0,4.0,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\238578.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第二次人工重听,review_00381,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\hard_negative_review\00381_hard_negative_review_b0p959_Speech_3p00_4p00.wav,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\238578.wav,3.0,4.0,model_false_alarm_hard_negative,0.959354,Speech,0.790944,音乐突变
yamnet_review_4b533f623ab5,session_yamnet_review_4b533f623ab5,P_YAMNET_030aee1c70,3.0,4.0,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_016069\data.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第二次人工重听,review_00382,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\hard_negative_review\00382_hard_negative_review_b0p959_Speech_3p00_4p00.wav,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_016069\data.wav,3.0,4.0,model_false_alarm_hard_negative,0.959354,Speech,0.790944,音乐突变
yamnet_review_6d5f65e7e678,session_yamnet_review_6d5f65e7e678,P_YAMNET_d40cf8bc47,2.0,3.0,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\50936.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第二次人工重听,review_00383,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\hard_negative_review\00383_hard_negative_review_b0p959_Speech_2p00_3p00.wav,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\50936.wav,2.0,3.0,model_false_alarm_hard_negative,0.959342,Speech,0.203584,
yamnet_review_aed71afcfab5,session_yamnet_review_aed71afcfab5,P_YAMNET_202278be06,2.0,3.0,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_039080\data.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第二次人工重听,review_00384,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\hard_negative_review\00384_hard_negative_review_b0p959_Speech_2p00_3p00.wav,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_039080\data.wav,2.0,3.0,model_false_alarm_hard_negative,0.959342,Speech,0.203584,
yamnet_review_c76b3fa7b253,session_yamnet_review_c76b3fa7b253,P_YAMNET_1cdda2a564,1.0,2.0,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\76674.wav,train,True,model_false_alarm_hard_negative,1.0,yamnet_review_gold,model_false_alarm,第二次人工重听,review_00385,data\human_review\绗簩娆′汉宸ラ噸鍚琝clips\hard_negative_review\00385_hard_negative_review_b0p959_Speech_1p00_2p00.wav,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\76674.wav,1.0,2.0,model_false_alarm_hard_negative,0.959245,Speech,0.569552,
